id,campaign_category,value,system_id,icon_image,start_time,end_time,level_id,shiori_group_id,duplication_order,beginner_id
608,83,1500.0,111,80,"2020/11/25 05:00:00","2020/11/30 04:59:59",0,0,0,0
609,84,1500.0,109,80,"2020/11/25 05:00:00","2020/11/30 04:59:59",0,0,0,0
610,85,1500.0,112,80,"2020/11/25 05:00:00","2020/11/30 04:59:59",0,0,0,0
611,351,1500.0,8004,80,"2020/11/25 05:00:00","2020/11/30 04:59:59",0,0,0,0
612,352,1500.0,8005,80,"2020/11/25 05:00:00","2020/11/30 04:59:59",0,0,0,0
613,39,2000.0,111,30,"2020/12/5 05:00:00","2020/12/10 04:59:59",0,0,0,0
614,49,2000.0,111,40,"2020/12/5 05:00:00","2020/12/10 04:59:59",0,0,0,0
615,31,2000.0,101,30,"2020/12/10 05:00:00","2020/12/14 04:59:59",0,0,0,0
616,41,2000.0,101,40,"2020/12/10 05:00:00","2020/12/14 04:59:59",0,0,0,0
617,37,2000.0,109,30,"2020/12/14 05:00:00","2020/12/18 04:59:59",0,0,0,0
618,38,2000.0,112,30,"2020/12/14 05:00:00","2020/12/18 04:59:59",0,0,0,0
619,32,2000.0,102,30,"2020/12/14 05:00:00","2020/12/18 04:59:59",0,0,0,0
620,42,2000.0,102,40,"2020/12/14 05:00:00","2020/12/18 04:59:59",0,0,0,0
621,34,2000.0,103,30,"2020/12/14 05:00:00","2020/12/18 04:59:59",0,0,0,0
622,44,2000.0,103,40,"2020/12/14 05:00:00","2020/12/18 04:59:59",0,0,0,0
623,45,2000.0,104,40,"2020/12/14 05:00:00","2020/12/24 04:59:59",0,0,0,0
624,31,2000.0,101,30,"2020/12/18 05:00:00","2020/12/23 04:59:59",0,0,0,0
625,41,2000.0,101,40,"2020/12/18 05:00:00","2020/12/23 04:59:59",0,0,0,0
626,32,2000.0,102,30,"2020/12/23 05:00:00","2020/12/26 04:59:59",0,0,0,0
627,42,2000.0,102,40,"2020/12/23 05:00:00","2020/12/26 04:59:59",0,0,0,0
628,37,2000.0,109,30,"2020/12/26 05:00:00","2020/12/31 04:59:59",0,0,0,0
629,38,2000.0,112,30,"2020/12/26 05:00:00","2020/12/31 04:59:59",0,0,0,0
630,31,2000.0,101,30,"2020/12/26 05:00:00","2020/12/31 04:59:59",0,0,0,0
631,41,2000.0,101,40,"2020/12/26 05:00:00","2020/12/31 04:59:59",0,0,0,0
632,81,1500.0,101,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
633,82,1500.0,102,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
634,83,1500.0,111,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
635,84,1500.0,109,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
636,85,1500.0,112,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
637,351,1500.0,8004,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
638,352,1500.0,8005,80,"2020/12/23 05:00:00","2020/12/29 04:59:59",0,0,0,0
639,34,2000.0,103,30,"2020/12/26 05:00:00","2021/1/7 04:59:59",0,0,0,0
640,44,2000.0,103,40,"2020/12/26 05:00:00","2021/1/7 04:59:59",0,0,0,0
641,251,1500.0,7004,80,"2020/12/16 12:00:00","2020/12/23 20:59:59",0,0,0,0
642,252,1500.0,7005,80,"2020/12/16 12:00:00","2020/12/23 20:59:59",0,0,0,0
643,151,1500.0,6004,80,"2020/10/31 12:00:00","2020/11/14 20:59:59",0,0,0,0
644,152,1500.0,6005,80,"2020/10/31 12:00:00","2020/11/14 20:59:59",0,0,0,0
645,151,1500.0,6004,80,"2020/11/30 12:00:00","2020/12/14 20:59:59",0,0,0,0
646,152,1500.0,6005,80,"2020/11/30 12:00:00","2020/12/14 20:59:59",0,0,0,0
647,251,1500.0,7004,80,"2021/01/15 12:00:00","2021/01/22 20:59:59",0,0,0,0
648,252,1500.0,7005,80,"2021/01/15 12:00:00","2021/01/22 20:59:59",0,0,0,0
649,151,1500.0,6004,80,"2020/12/31 12:00:00","2021/01/14 20:59:59",0,0,0,0
650,152,1500.0,6005,80,"2020/12/31 12:00:00","2021/01/14 20:59:59",0,0,0,0
651,151,1500.0,6004,80,"2021/01/31 12:00:00","2021/02/20 20:59:59",0,0,0,0
652,152,1500.0,6005,80,"2021/01/31 12:00:00","2021/02/20 20:59:59",0,0,0,0
653,151,1500.0,6004,80,"2021/02/28 12:00:00","2021/03/14 20:59:59",0,0,0,0
654,152,1500.0,6005,80,"2021/02/28 12:00:00","2021/03/14 20:59:59",0,0,0,0
655,39,2000.0,111,30,"2021/1/7 05:00:00","2021/1/11 04:59:59",0,0,0,0
656,49,2000.0,111,40,"2021/1/7 05:00:00","2021/1/11 04:59:59",0,0,0,0
657,31,2000.0,101,30,"2021/1/11 05:00:00","2021/1/16 04:59:59",0,0,0,0
658,41,2000.0,101,40,"2021/1/11 05:00:00","2021/1/16 04:59:59",0,0,0,0
659,37,2000.0,109,30,"2021/1/16 05:00:00","2021/1/19 04:59:59",0,0,0,0
660,38,2000.0,112,30,"2021/1/16 05:00:00","2021/1/19 04:59:59",0,0,0,0
661,32,2000.0,102,30,"2021/1/16 05:00:00","2021/1/19 04:59:59",0,0,0,0
662,42,2000.0,102,40,"2021/1/16 05:00:00","2021/1/19 04:59:59",0,0,0,0
663,34,2000.0,103,30,"2021/1/16 05:00:00","2021/1/19 04:59:59",0,0,0,0
664,44,2000.0,103,40,"2021/1/16 05:00:00","2021/1/19 04:59:59",0,0,0,0
665,45,2000.0,104,40,"2021/1/16 05:00:00","2021/1/26 04:59:59",0,0,0,0
666,31,2000.0,101,30,"2021/1/19 05:00:00","2021/1/23 04:59:59",0,0,0,0
667,41,2000.0,101,40,"2021/1/19 05:00:00","2021/1/23 04:59:59",0,0,0,0
668,32,2000.0,102,30,"2021/1/23 05:00:00","2021/1/26 04:59:59",0,0,0,0
669,42,2000.0,102,40,"2021/1/23 05:00:00","2021/1/26 04:59:59",0,0,0,0
670,37,2000.0,109,30,"2021/1/26 05:00:00","2021/1/31 04:59:59",0,0,0,0
671,38,2000.0,112,30,"2021/1/26 05:00:00","2021/1/31 04:59:59",0,0,0,0
672,31,2000.0,101,30,"2021/1/26 05:00:00","2021/1/31 04:59:59",0,0,0,0
673,41,2000.0,101,40,"2021/1/26 05:00:00","2021/1/31 04:59:59",0,0,0,0
674,81,1500.0,101,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
675,82,1500.0,102,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
676,83,1500.0,111,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
677,84,1500.0,109,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
678,85,1500.0,112,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
679,351,1500.0,8004,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
680,352,1500.0,8005,80,"2021/1/23 05:00:00","2021/1/29 04:59:59",0,0,0,0
681,34,2000.0,103,30,"2021/1/26 05:00:00","2021/2/8 04:59:59",0,0,0,0
682,44,2000.0,103,40,"2021/1/26 05:00:00","2021/2/8 04:59:59",0,0,0,0
683,251,1500.0,7004,80,"2021/02/16 12:00:00","2021/02/23 20:59:59",0,0,0,0
684,252,1500.0,7005,80,"2021/02/16 12:00:00","2021/02/23 20:59:59",0,0,0,0
685,251,1500.0,7004,80,"2021/03/08 12:00:00","2021/03/24 20:59:59",0,0,0,0
686,252,1500.0,7005,80,"2021/03/08 12:00:00","2021/03/24 20:59:59",0,0,0,0
687,39,2000.0,111,30,"2021/2/8 05:00:00","2021/2/11 04:59:59",0,0,0,0
688,49,2000.0,111,40,"2021/2/8 05:00:00","2021/2/11 04:59:59",0,0,0,0
689,31,2000.0,101,30,"2021/2/11 05:00:00","2021/2/14 04:59:59",0,0,0,0
690,41,2000.0,101,40,"2021/2/11 05:00:00","2021/2/14 04:59:59",0,0,0,0
691,45,2000.0,104,40,"2021/2/14 05:00:00","2021/2/24 04:59:59",0,0,0,0
692,34,2000.0,103,30,"2021/2/24 05:00:00","2021/3/5 04:59:59",0,0,0,0
693,44,2000.0,103,40,"2021/2/24 05:00:00","2021/3/5 04:59:59",0,0,0,0
696,34,3000.0,103,30,"2021/2/15 05:00:00","2021/2/20 04:59:59",0,0,0,0
697,44,3000.0,103,40,"2021/2/15 05:00:00","2021/2/20 04:59:59",0,0,0,0
698,31,3000.0,101,30,"2021/2/15 05:00:00","2021/2/22 04:59:59",0,0,0,0
699,41,3000.0,101,40,"2021/2/15 05:00:00","2021/2/22 04:59:59",0,0,0,0
700,37,3000.0,109,30,"2021/2/20 05:00:00","2021/2/24 04:59:59",0,0,0,0
701,38,3000.0,112,30,"2021/2/20 05:00:00","2021/2/24 04:59:59",0,0,0,0
702,91,1500.0,101,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
703,92,1500.0,102,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
704,93,1500.0,111,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
705,94,1500.0,109,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
706,95,1500.0,112,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
707,100,1500.0,8004,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
708,101,1500.0,8005,100,"2021/2/21 05:00:00","2021/3/7 04:59:59",0,0,0,0
709,98,1500.0,7004,100,"2021/2/21 05:00:00","2021/2/23 20:59:59",0,0,0,0
710,99,1500.0,7005,100,"2021/2/21 05:00:00","2021/2/23 20:59:59",0,0,0,0
711,96,1500.0,6004,100,"2021/2/28 12:00:00","2021/3/7 04:59:59",0,0,0,0
712,97,1500.0,6005,100,"2021/2/28 12:00:00","2021/3/7 04:59:59",0,0,0,0
713,32,3000.0,102,30,"2021/2/22 05:00:00","2021/2/26 04:59:59",0,0,0,0
714,42,3000.0,102,40,"2021/2/22 05:00:00","2021/2/26 04:59:59",0,0,0,0
715,39,3000.0,111,30,"2021/2/26 05:00:00","2021/3/1 04:59:59",0,0,0,0
716,49,3000.0,111,40,"2021/2/26 05:00:00","2021/3/1 04:59:59",0,0,0,0
717,39,2000.0,111,30,"2021/3/5 05:00:00","2021/3/9 04:59:59",0,0,0,0
718,49,2000.0,111,40,"2021/3/5 05:00:00","2021/3/9 04:59:59",0,0,0,0
719,31,2000.0,101,30,"2021/3/9 05:00:00","2021/3/13 04:59:59",0,0,0,0
720,41,2000.0,101,40,"2021/3/9 05:00:00","2021/3/13 04:59:59",0,0,0,0
721,37,2000.0,109,30,"2021/3/13 05:00:00","2021/3/16 04:59:59",0,0,0,0
722,38,2000.0,112,30,"2021/3/13 05:00:00","2021/3/16 04:59:59",0,0,0,0
723,32,2000.0,102,30,"2021/3/13 05:00:00","2021/3/16 04:59:59",0,0,0,0
724,42,2000.0,102,40,"2021/3/13 05:00:00","2021/3/16 04:59:59",0,0,0,0
725,34,2000.0,103,30,"2021/3/13 05:00:00","2021/3/16 04:59:59",0,0,0,0
726,44,2000.0,103,40,"2021/3/13 05:00:00","2021/3/16 04:59:59",0,0,0,0
727,45,2000.0,104,40,"2021/3/13 05:00:00","2021/3/24 04:59:59",0,0,0,0
728,31,2000.0,101,30,"2021/3/16 05:00:00","2021/3/22 04:59:59",0,0,0,0
729,41,2000.0,101,40,"2021/3/16 05:00:00","2021/3/22 04:59:59",0,0,0,0
730,32,2000.0,102,30,"2021/3/22 05:00:00","2021/3/26 04:59:59",0,0,0,0
731,42,2000.0,102,40,"2021/3/22 05:00:00","2021/3/26 04:59:59",0,0,0,0
732,37,2000.0,109,30,"2021/3/26 05:00:00","2021/3/31 04:59:59",0,0,0,0
733,38,2000.0,112,30,"2021/3/26 05:00:00","2021/3/31 04:59:59",0,0,0,0
734,31,2000.0,101,30,"2021/3/26 05:00:00","2021/3/31 04:59:59",0,0,0,0
735,41,2000.0,101,40,"2021/3/26 05:00:00","2021/3/31 04:59:59",0,0,0,0
736,81,1500.0,101,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
737,82,1500.0,102,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
738,83,1500.0,111,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
739,84,1500.0,109,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
740,85,1500.0,112,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
741,351,1500.0,8004,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
742,352,1500.0,8005,80,"2021/3/23 05:00:00","2021/3/29 04:59:59",0,0,0,0
743,34,2000.0,103,30,"2021/3/26 05:00:00","2021/4/7 04:59:59",0,0,0,0
744,44,2000.0,103,40,"2021/3/26 05:00:00","2021/4/7 04:59:59",0,0,0,0
745,151,1500.0,6004,80,"2021/4/30 12:00:00","2021/5/14 20:59:59",0,0,0,0
746,152,1500.0,6005,80,"2021/4/30 12:00:00","2021/5/14 20:59:59",0,0,0,0
747,151,1500.0,6004,80,"2021/3/31 12:00:00","2021/4/14 20:59:59",0,0,0,0
748,152,1500.0,6005,80,"2021/3/31 12:00:00","2021/4/14 20:59:59",0,0,0,0
749,151,1500.0,6004,80,"2021/5/31 12:00:00","2021/6/14 20:59:59",0,0,0,0
750,152,1500.0,6005,80,"2021/5/31 12:00:00","2021/6/14 20:59:59",0,0,0,0
751,251,1500.0,7004,80,"2021/04/18 12:00:00","2021/04/25 20:59:59",0,0,0,0
752,252,1500.0,7005,80,"2021/04/18 12:00:00","2021/04/25 20:59:59",0,0,0,0
753,251,1500.0,7004,80,"2021/05/18 12:00:00","2021/05/25 20:59:59",0,0,0,0
754,252,1500.0,7005,80,"2021/05/18 12:00:00","2021/05/25 20:59:59",0,0,0,0
755,39,2000.0,111,30,"2021/4/7 05:00:00","2021/4/10 04:59:59",0,0,0,0
756,49,2000.0,111,40,"2021/4/7 05:00:00","2021/4/10 04:59:59",0,0,0,0
757,31,2000.0,101,30,"2021/4/10 05:00:00","2021/4/14 04:59:59",0,0,0,0
758,41,2000.0,101,40,"2021/4/10 05:00:00","2021/4/14 04:59:59",0,0,0,0
759,37,2000.0,109,30,"2021/4/14 05:00:00","2021/4/17 04:59:59",0,0,0,0
760,38,2000.0,112,30,"2021/4/14 05:00:00","2021/4/17 04:59:59",0,0,0,0
761,32,2000.0,102,30,"2021/4/14 05:00:00","2021/4/17 04:59:59",0,0,0,0
762,42,2000.0,102,40,"2021/4/14 05:00:00","2021/4/17 04:59:59",0,0,0,0
763,34,2000.0,103,30,"2021/4/14 05:00:00","2021/4/17 04:59:59",0,0,0,0
764,44,2000.0,103,40,"2021/4/14 05:00:00","2021/4/17 04:59:59",0,0,0,0
765,45,2000.0,104,40,"2021/4/14 05:00:00","2021/4/25 04:59:59",0,0,0,0
766,31,2000.0,101,30,"2021/4/17 05:00:00","2021/4/21 04:59:59",0,0,0,0
767,41,2000.0,101,40,"2021/4/17 05:00:00","2021/4/21 04:59:59",0,0,0,0
768,32,2000.0,102,30,"2021/4/21 05:00:00","2021/4/25 04:59:59",0,0,0,0
769,42,2000.0,102,40,"2021/4/21 05:00:00","2021/4/25 04:59:59",0,0,0,0
770,37,2000.0,109,30,"2021/4/25 05:00:00","2021/4/30 04:59:59",0,0,0,0
771,38,2000.0,112,30,"2021/4/25 05:00:00","2021/4/30 04:59:59",0,0,0,0
772,31,2000.0,101,30,"2021/4/25 05:00:00","2021/4/30 04:59:59",0,0,0,0
773,41,2000.0,101,40,"2021/4/25 05:00:00","2021/4/30 04:59:59",0,0,0,0
774,81,1500.0,101,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
775,82,1500.0,102,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
776,83,1500.0,111,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
777,84,1500.0,109,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
778,85,1500.0,112,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
779,351,1500.0,8004,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
780,352,1500.0,8005,80,"2021/4/22 05:00:00","2021/4/28 04:59:59",0,0,0,0
781,34,2000.0,103,30,"2021/4/25 05:00:00","2021/5/7 04:59:59",0,0,0,0
782,44,2000.0,103,40,"2021/4/25 05:00:00","2021/5/7 04:59:59",0,0,0,0
783,32,3000.0,102,30,"2021/4/30 05:00:00","2021/5/3 04:59:59",0,0,0,0
784,42,3000.0,102,40,"2021/4/30 05:00:00","2021/5/3 04:59:59",0,0,0,0
785,91,1500.0,101,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
786,92,1500.0,102,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
787,93,1500.0,111,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
788,94,1500.0,109,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
789,95,1500.0,112,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
790,100,1500.0,8004,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
791,101,1500.0,8005,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
792,96,1500.0,6004,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
793,97,1500.0,6005,100,"2021/5/1 05:00:00","2021/5/10 04:59:59",0,0,0,0
794,31,3000.0,101,30,"2021/5/3 05:00:00","2021/5/7 04:59:59",0,0,0,0
795,41,3000.0,101,40,"2021/5/3 05:00:00","2021/5/7 04:59:59",0,0,0,0
796,39,3000.0,111,30,"2021/5/7 05:00:00","2021/5/10 04:59:59",0,0,0,0
797,49,3000.0,111,40,"2021/5/7 05:00:00","2021/5/10 04:59:59",0,0,0,0
798,32,2000.0,102,30,"2021/5/10 05:00:00","2021/5/13 04:59:59",0,0,0,0
799,42,2000.0,102,40,"2021/5/10 05:00:00","2021/5/13 04:59:59",0,0,0,0
800,45,2000.0,104,40,"2021/5/10 05:00:00","2021/5/23 04:59:59",0,0,0,0
801,37,2000.0,109,30,"2021/5/10 05:00:00","2021/5/15 04:59:59",0,0,0,0
802,38,2000.0,112,30,"2021/5/10 05:00:00","2021/5/15 04:59:59",0,0,0,0
803,31,2000.0,101,30,"2021/5/13 05:00:00","2021/5/18 04:59:59",0,0,0,0
804,41,2000.0,101,40,"2021/5/13 05:00:00","2021/5/18 04:59:59",0,0,0,0
805,34,2000.0,103,30,"2021/5/18 05:00:00","2021/5/23 04:59:59",0,0,0,0
806,44,2000.0,103,40,"2021/5/18 05:00:00","2021/5/23 04:59:59",0,0,0,0
807,37,2000.0,109,30,"2021/5/19 05:00:00","2021/5/22 04:59:59",0,0,0,0
808,81,1500.0,101,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
809,82,1500.0,102,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
810,83,1500.0,111,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
811,84,1500.0,109,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
812,85,1500.0,112,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
813,351,1500.0,8004,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
814,352,1500.0,8005,80,"2021/5/23 05:00:00","2021/5/29 04:59:59",0,0,0,0
815,37,2000.0,109,30,"2021/5/26 05:00:00","2021/5/31 04:59:59",0,0,0,0
816,38,2000.0,112,30,"2021/5/26 05:00:00","2021/5/31 04:59:59",0,0,0,0
817,31,2000.0,101,30,"2021/5/26 05:00:00","2021/5/31 04:59:59",0,0,0,0
818,41,2000.0,101,40,"2021/5/26 05:00:00","2021/5/31 04:59:59",0,0,0,0
819,34,2000.0,103,30,"2021/5/26 05:00:00","2021/6/6 04:59:59",0,0,0,0
820,44,2000.0,103,40,"2021/5/26 05:00:00","2021/6/6 04:59:59",0,0,0,0
821,151,1500.0,6004,80,"2021/06/30 12:00:00","2021/07/14 20:59:59",0,0,0,0
822,152,1500.0,6005,80,"2021/06/30 12:00:00","2021/07/14 20:59:59",0,0,0,0
823,39,2000.0,111,30,"2021/6/6 05:00:00","2021/6/9 04:59:59",0,0,0,0
824,49,2000.0,111,40,"2021/6/6 05:00:00","2021/6/9 04:59:59",0,0,0,0
825,31,2000.0,101,30,"2021/6/9 05:00:00","2021/6/13 04:59:59",0,0,0,0
826,41,2000.0,101,40,"2021/6/9 05:00:00","2021/6/13 04:59:59",0,0,0,0
827,37,2000.0,109,30,"2021/6/13 05:00:00","2021/6/16 04:59:59",0,0,0,0
828,38,2000.0,112,30,"2021/6/13 05:00:00","2021/6/16 04:59:59",0,0,0,0
829,32,2000.0,102,30,"2021/6/13 05:00:00","2021/6/16 04:59:59",0,0,0,0
830,42,2000.0,102,40,"2021/6/13 05:00:00","2021/6/16 04:59:59",0,0,0,0
831,34,2000.0,103,30,"2021/6/13 05:00:00","2021/6/16 04:59:59",0,0,0,0
832,44,2000.0,103,40,"2021/6/13 05:00:00","2021/6/16 04:59:59",0,0,0,0
833,45,2000.0,104,40,"2021/6/13 05:00:00","2021/6/25 04:59:59",0,0,0,0
834,31,2000.0,101,30,"2021/6/16 05:00:00","2021/6/21 04:59:59",0,0,0,0
835,41,2000.0,101,40,"2021/6/16 05:00:00","2021/6/21 04:59:59",0,0,0,0
836,32,2000.0,102,30,"2021/6/21 05:00:00","2021/6/25 04:59:59",0,0,0,0
837,42,2000.0,102,40,"2021/6/21 05:00:00","2021/6/25 04:59:59",0,0,0,0
838,81,1500.0,101,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
839,82,1500.0,102,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
840,83,1500.0,111,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
841,84,1500.0,109,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
842,85,1500.0,112,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
843,351,1500.0,8004,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
844,352,1500.0,8005,80,"2021/6/23 05:00:00","2021/6/29 04:59:59",0,0,0,0
845,37,2000.0,109,30,"2021/6/25 05:00:00","2021/6/30 04:59:59",0,0,0,0
846,38,2000.0,112,30,"2021/6/25 05:00:00","2021/6/30 04:59:59",0,0,0,0
847,31,2000.0,101,30,"2021/6/25 05:00:00","2021/6/30 04:59:59",0,0,0,0
848,41,2000.0,101,40,"2021/6/25 05:00:00","2021/6/30 04:59:59",0,0,0,0
849,34,2000.0,103,30,"2021/6/25 05:00:00","2021/7/6 04:59:59",0,0,0,0
850,44,2000.0,103,40,"2021/6/25 05:00:00","2021/7/6 04:59:59",0,0,0,0
851,251,1500.0,7004,80,"2021/06/18 12:00:00","2021/06/25 20:59:59",0,0,0,0
852,252,1500.0,7005,80,"2021/06/18 12:00:00","2021/06/25 20:59:59",0,0,0,0
853,251,1500.0,7004,80,"2021/07/18 12:00:00","2021/07/25 20:59:59",0,0,0,0
854,252,1500.0,7005,80,"2021/07/18 12:00:00","2021/07/25 20:59:59",0,0,0,0
855,151,1500.0,6004,80,"2021/07/31 12:00:00","2021/08/14 20:59:59",0,0,0,0
856,152,1500.0,6005,80,"2021/07/31 12:00:00","2021/08/14 20:59:59",0,0,0,0
857,37,2000.0,109,30,"2021/6/19 05:00:00","2021/6/22 04:59:59",0,0,0,0
858,32,2000.0,102,30,"2021/7/6 05:00:00","2021/7/9 04:59:59",0,0,0,0
859,42,2000.0,102,40,"2021/7/6 05:00:00","2021/7/9 04:59:59",0,0,0,0
860,31,3000.0,101,30,"2021/07/09 5:00:00","2021/07/17 4:59:59",0,0,0,0
861,41,3000.0,101,40,"2021/07/09 5:00:00","2021/07/17 4:59:59",0,0,0,0
862,45,2000.0,104,40,"2021/7/13 05:00:00","2021/7/25 04:59:59",0,0,0,0
863,37,2000.0,109,30,"2021/7/13 05:00:00","2021/7/16 04:59:59",0,0,0,0
864,38,2000.0,112,30,"2021/7/13 05:00:00","2021/7/16 04:59:59",0,0,0,0
865,34,2000.0,103,30,"2021/7/13 05:00:00","2021/7/16 04:59:59",0,0,0,0
866,44,2000.0,103,40,"2021/7/13 05:00:00","2021/7/16 04:59:59",0,0,0,0
867,39,2000.0,111,30,"2021/7/17 05:00:00","2021/7/21 04:59:59",0,0,0,0
868,49,2000.0,111,40,"2021/7/17 05:00:00","2021/7/21 04:59:59",0,0,0,0
869,37,2000.0,109,30,"2021/7/19 05:00:00","2021/7/22 04:59:59",0,0,0,0
870,32,2000.0,102,30,"2021/7/21 05:00:00","2021/7/25 04:59:59",0,0,0,0
871,42,2000.0,102,40,"2021/7/21 05:00:00","2021/7/25 04:59:59",0,0,0,0
872,81,1500.0,101,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
873,82,1500.0,102,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
874,83,1500.0,111,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
875,84,1500.0,109,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
876,85,1500.0,112,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
877,351,1500.0,8004,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
878,352,1500.0,8005,80,"2021/7/24 05:00:00","2021/7/30 04:59:59",0,0,0,0
879,37,2000.0,109,30,"2021/7/25 05:00:00","2021/7/31 04:59:59",0,0,0,0
880,38,2000.0,112,30,"2021/7/25 05:00:00","2021/7/31 04:59:59",0,0,0,0
881,31,3000.0,101,30,"2021/7/25 05:00:00","2021/7/31 04:59:59",0,0,0,0
882,41,3000.0,101,40,"2021/7/25 05:00:00","2021/7/31 04:59:59",0,0,0,0
883,34,2000.0,103,30,"2021/7/25 05:00:00","2021/08/05 04:59:59",0,0,0,0
884,44,2000.0,103,40,"2021/7/25 05:00:00","2021/08/05 04:59:59",0,0,0,0
885,39,2000.0,111,30,"2021/8/5 05:00:00","2021/8/9 04:59:59",0,0,0,0
886,49,2000.0,111,40,"2021/8/5 05:00:00","2021/8/9 04:59:59",0,0,0,0
887,45,2000.0,104,40,"2021/8/09 05:00:00","2021/8/20 04:59:59",0,0,0,0
888,31,2000.0,101,30,"2021/8/9 05:00:00","2021/8/12 04:59:59",0,0,0,0
889,41,2000.0,101,40,"2021/8/9 05:00:00","2021/8/12 04:59:59",0,0,0,0
890,32,2000.0,102,30,"2021/8/12 05:00:00","2021/8/15 04:59:59",0,0,0,0
891,42,2000.0,102,40,"2021/8/12 05:00:00","2021/8/15 04:59:59",0,0,0,0
892,31,4000.0,101,30,"2021/8/15 05:00:00","2021/8/22 04:59:59",0,0,0,0
893,41,4000.0,101,40,"2021/8/15 05:00:00","2021/8/22 04:59:59",0,0,0,0
894,34,3000.0,103,30,"2021/8/15 05:00:00","2021/8/20 04:59:59",0,0,0,0
895,44,3000.0,103,40,"2021/8/15 05:00:00","2021/8/20 04:59:59",0,0,0,0
896,91,1500.0,101,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
897,92,1500.0,102,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
898,93,1500.0,111,100,"2021/8/20 05:00:00","2021/9/4 04:59:59",0,0,0,0
