command_id,drama_id,command_type,param_01,param_02,param_03,param_04,param_05,param_06,param_07,param_08
11514023,11514,3,102811,wac_birthday_reaction_05,0,wac_birthday_reaction_04,1,0.2,0.2,""
11514024,11514,93,0.3,"","","","","","",""
11514025,11514,3,102111,wac_birthday_run_01,1,"","",0.2,"",""
11514026,11514,2,102111,0,-70,3,"","","",""
11514027,11514,93,2.5,"","","","","","",""
11514028,11514,32,602,1,"","","","","",""
11514029,11514,93,0.6,"","","","","","",""
11514030,11514,32,500,1,"","","","","",""
11514031,11514,32,600,0,"","","","","",""
11514032,11514,32,612,0,"","","","","",""
11514033,11514,32,604,0,"","","","","",""
11514034,11514,32,701,1,"","","","","",""
11514035,11514,33,911,0,0,0.01,"","","",""
11514036,11514,3,102111,wac_birthday_blowout_03,0,wac_birthday_wish_04,1,0.2,0.2,""
11514037,11514,2,102111,-200,-330,0.01,"","","",""
11514038,11514,3,102311,wac_birthday_idle_smile,1,"","",0.2,"",""
11514039,11514,2,102311,180,-320,0.01,"","","",""
11514040,11514,3,102511,wac_birthday_idle_normal,1,"","",0.2,"",""
11514041,11514,2,102511,290,-360,0.01,"","","",""
11514042,11514,3,102811,wac_birthday_idle_doya,1,"","",0.2,"",""
11514043,11514,2,102811,430,-340,0.01,"","","",""
11514044,11514,93,0,"","","","","","",""
11514045,11514,32,800,1,"","","","","",""
11514046,11514,93,0.7,"","","","","","",""
11514047,11514,32,702,1,"","","","","",""
11514048,11514,93,0.5,"","","","","","",""
11514049,11514,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
11514050,11514,32,701,0,"","","","","",""
11514051,11514,93,0.4,"","","","","","",""
11514052,11514,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
11514053,11514,32,700,1,"","","","","",""
11514054,11514,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
11514055,11514,3,102311,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
11514056,11514,93,0.1,"","","","","","",""
11514057,11514,3,102511,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
11514058,11514,93,0.1,"","","","","","",""
11514059,11514,3,102811,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
11514060,11514,93,2,"","","","","","",""
11514061,11514,131,1,"","","","","","",""
11514062,11514,21,vo_wac_11514,vo_wac_11514_000,0,0,"","","",""
11514063,11514,11,102111,"ひゃうっ……！\nび、びっくりしましたぁ……！\n立派なケーキに飾り付け……\nこれって、私の誕生日パーティ……？",10,1,1,0,0,0.5
11514064,11514,91,0,"","","","","","",""
11514065,11514,3,102111,wac_birthday_idle_wish,1,"","",0.2,"",""
11514066,11514,3,102311,wac_birthday_talk_smile,1,"","",0.2,"",""
11514067,11514,21,vo_wac_11514,vo_wac_11514_001,0,0,"","","",""
11514068,11514,11,102311,"えへへ、クルミによろこんでほしくて\nサプライズの準備をしてたんだ！\nケーキもママ・サレンとスズメと\nお兄ちゃんにも手伝ってもらったよ！",10,1,1,0,0,0.5
11514069,11514,91,0,"","","","","","",""
11514070,11514,3,102311,wac_birthday_idle_smile,1,"","",0.2,"",""
11514071,11514,3,102111,wac_birthday_talk_sad,1,"","",0.2,"",""
11514072,11514,21,vo_wac_11514,vo_wac_11514_002,0,0,"","","",""
11514073,11514,11,102111,"覚えていてくれただけでうれしいのに、\nこんなに豪華な用意までしてもらって……",10,1,1,0,0,0.5
11514074,11514,91,0,"","","","","","",""
11514075,11514,3,102111,wac_birthday_talk_wish,1,"","",0.2,"",""
11514076,11514,21,vo_wac_11514,vo_wac_11514_003,0,0,"","","",""
11514077,11514,11,102111,"アヤネちゃん、みんな……！\nそれにお兄ちゃん……！\n今日は本当にありがとう……！\n私、とっても幸せだよ……♪",10,1,1,0,0,0.5
11514078,11514,91,0,"","","","","","",""
11514079,11514,22,0,"","","","","","",""
12314001,12314,25,bgm_M321,bgm_M321_2C,"","","","","",""
12314002,12314,1,1,106311,250,-1000,-70,2,0,wac_birthday_idle_normal
12314003,12314,1,1,118511,256,310,-280,2,1,wac_birthday_idle_normal
12314004,12314,13,106311,300,"","","","","",""
12314005,12314,13,118511,300,"","","","","",""
12314006,12314,31,500,500,0,0,1,0,"",""
12314007,12314,31,600,600,0,0,1,1,"",""
12314008,12314,31,602,602,0,0,1,0,"",""
12314009,12314,31,603,603,0,0,1,0,"",""
12314010,12314,31,604,604,30,60,1,1,"",""
12314011,12314,31,612,612,0,0,1,1,"",""
12314012,12314,31,700,700,0,0,1,0,"",""
12314013,12314,31,701,701,0,0,1,0,"",""
12314014,12314,31,702,702,0,0,1,0,"",""
12314015,12314,31,800,800,0,0,1,0,"",""
12314016,12314,31,912,912,30,60,1,1,"",""
12314017,12314,93,1,"","","","","","",""
12314018,12314,3,118511,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
12314019,12314,93,0.4,"","","","","","",""
12314020,12314,3,106311,wac_birthday_run_01,1,"","",0.2,"",""
12314021,12314,2,106311,0,-70,3,"","","",""
12314022,12314,93,2.5,"","","","","","",""
12314023,12314,32,602,1,"","","","","",""
12314024,12314,93,0.6,"","","","","","",""
12314025,12314,32,500,1,"","","","","",""
12314026,12314,32,600,0,"","","","","",""
12314027,12314,32,612,0,"","","","","",""
12314028,12314,32,604,0,"","","","","",""
12314029,12314,32,701,1,"","","","","",""
12314030,12314,33,912,0,0,0.01,"","","",""
12314031,12314,3,106311,wac_birthday_blowout_01,0,wac_birthday_wish_01,1,0.2,0.2,""
12314032,12314,2,106311,-200,-330,0.01,"","","",""
12314033,12314,3,118511,wac_birthday_idle_normal,1,"","",0.2,"",""
12314034,12314,2,118511,200,-330,0.01,"","","",""
12314035,12314,93,0,"","","","","","",""
12314036,12314,32,800,1,"","","","","",""
12314037,12314,93,0.7,"","","","","","",""
12314038,12314,32,702,1,"","","","","",""
12314039,12314,93,0.5,"","","","","","",""
12314040,12314,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
12314041,12314,32,701,0,"","","","","",""
12314042,12314,93,0.4,"","","","","","",""
12314043,12314,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
12314044,12314,32,700,1,"","","","","",""
12314045,12314,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
12314046,12314,3,118511,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
12314047,12314,93,2.1,"","","","","","",""
12314048,12314,131,1,"","","","","","",""
12314049,12314,21,vo_wac_12314,vo_wac_12314_000,0,0,"","","",""
12314050,12314,11,106311,"このケーキ、もしかして……！\nあのっ、そのっ……\nあ……ありがとございましゅっ！！",10,1,1,0,0,0.5
12314051,12314,91,0,"","","","","","",""
12314052,12314,3,106311,wac_birthday_idle_sad,1,"","",0.2,"",""
12314053,12314,3,118511,wac_birthday_talk_smile,1,"","",0.2,"",""
12314054,12314,21,vo_wac_12314,vo_wac_12314_001,0,0,"","","",""
12314055,12314,11,118511,"ふふっ……\nそんなに喜んでもらえるなんて、\nサプライズ大成功ですね♪",10,1,1,0,0,0.5
12314056,12314,91,0,"","","","","","",""
12314057,12314,3,118511,wac_birthday_idle_smile,1,"","",0.2,"",""
12314058,12314,3,106311,wac_birthday_talk_sad,1,"","",0.2,"",""
12314059,12314,21,vo_wac_12314,vo_wac_12314_002,0,0,"","","",""
12314060,12314,11,106311,"うぅ……はずかしい……\nここぞって時にかんじゃうなんて……\nでもそうなんです。本当にうれしくて！\nカリンさんに感謝してます！",10,1,1,0,0,0.5
12314061,12314,91,0,"","","","","","",""
12314062,12314,3,106311,wac_birthday_talk_smile,1,"","",0.2,"",""
12314063,12314,21,vo_wac_12314,vo_wac_12314_003,0,0,"","","",""
12314064,12314,11,106311,"それから、あなたも……\nこんな風にお祝いしてもらえるなんて、\n胸がいっぱいであふれちゃいそうだよ！\nあの！　また今度、森を案内させてね！",10,1,1,0,0,0.5
12314065,12314,91,0,"","","","","","",""
12314066,12314,22,0,"","","","","","",""
13114001,13114,25,bgm_M321,bgm_M321_2C,"","","","","",""
13114002,13114,1,1,106511,250,-1000,-70,2,0,wac_birthday_idle_normal
13114003,13114,1,1,106611,256,230,-270,2,1,wac_birthday_idle_doya
13114004,13114,1,1,106711,257,370,-310,2,1,wac_birthday_idle_normal
13114005,13114,13,106511,300,"","","","","",""
13114006,13114,13,106611,300,"","","","","",""
13114007,13114,31,500,500,0,0,1,0,"",""
13114008,13114,31,600,600,0,0,1,1,"",""
13114009,13114,31,602,602,0,0,1,0,"",""
13114010,13114,31,603,603,0,0,1,0,"",""
13114011,13114,31,604,604,30,60,1,1,"",""
13114012,13114,31,612,612,0,0,1,1,"",""
13114013,13114,31,700,700,0,0,1,0,"",""
13114014,13114,31,701,701,0,0,1,0,"",""
13114015,13114,31,702,702,0,0,1,0,"",""
13114016,13114,31,800,800,0,0,1,0,"",""
13114017,13114,31,913,913,30,60,1,1,"",""
13114018,13114,93,1,"","","","","","",""
13114019,13114,3,106711,wac_birthday_homare_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
13114020,13114,93,0.1,"","","","","","",""
13114021,13114,3,106611,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
13114022,13114,93,0.3,"","","","","","",""
13114023,13114,3,106511,wac_birthday_run_01,1,"","",0.2,"",""
13114024,13114,2,106511,0,-70,3,"","","",""
13114025,13114,93,2.5,"","","","","","",""
13114026,13114,32,602,1,"","","","","",""
13114027,13114,93,0.6,"","","","","","",""
13114028,13114,32,500,1,"","","","","",""
13114029,13114,32,600,0,"","","","","",""
13114030,13114,32,612,0,"","","","","",""
13114031,13114,32,604,0,"","","","","",""
13114032,13114,32,701,1,"","","","","",""
13114033,13114,33,913,0,0,0.01,"","","",""
13114034,13114,3,106511,wac_birthday_blowout_01,0,wac_birthday_wish_02,1,0.2,0.2,""
13114035,13114,2,106511,-200,-330,0.01,"","","",""
13114036,13114,3,106611,wac_birthday_idle_doya,1,"","",0.2,"",""
13114037,13114,2,106611,180,-320,0.01,"","","",""
13114038,13114,3,106711,wac_birthday_idle_normal,1,"","",0.2,"",""
13114039,13114,2,106711,320,-340,0.01,"","","",""
13114040,13114,93,0,"","","","","","",""
13114041,13114,32,800,1,"","","","","",""
13114042,13114,93,0.7,"","","","","","",""
13114043,13114,32,702,1,"","","","","",""
13114044,13114,93,0.5,"","","","","","",""
13114045,13114,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
13114046,13114,32,701,0,"","","","","",""
13114047,13114,93,0.4,"","","","","","",""
13114048,13114,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
13114049,13114,32,700,1,"","","","","",""
13114050,13114,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
13114051,13114,3,106611,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
13114052,13114,93,0.1,"","","","","","",""
13114053,13114,3,106711,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
13114054,13114,93,2,"","","","","","",""
13114055,13114,131,1,"","","","","","",""
13114056,13114,21,vo_wac_13114,vo_wac_13114_000,0,0,"","","",""
13114057,13114,11,106511,"おいおい、ずいぶんと立派な\nケーキじゃないか。\nもしかしてオレの誕生日だからって\nわざわざ用意してくれたのか？",10,1,1,0,0,0.5
13114058,13114,91,0,"","","","","","",""
13114059,13114,3,106511,wac_birthday_idle_smile,1,"","",0.2,"",""
13114060,13114,3,106611,wac_birthday_talk_doya,1,"","",0.2,"",""
13114061,13114,21,vo_wac_13114,vo_wac_13114_001,0,0,"","","",""
13114062,13114,11,106611,"ふっふっふ、とーぜんですよ！\nさあさあカヤぴぃ！\n存分にあたしに感謝するがいいです！",10,1,1,0,0,0.5
13114063,13114,91,0,"","","","","","",""
13114064,13114,3,106611,wac_birthday_idle_doya,1,"","",0.2,"",""
13114065,13114,3,106711,wac_birthday_talk_smile,1,"","",0.2,"",""
13114066,13114,21,vo_wac_13114,vo_wac_13114_002,0,0,"","","",""
13114067,13114,11,106711,"イノリちゃんは彼が準備してるのを\nつまみ食いしながら\n見てただけじゃなかったっけ？",10,1,1,0,0,0.5
13114068,13114,91,0,"","","","","","",""
13114069,13114,3,106711,wac_birthday_idle_smile,1,"","",0.2,"",""
13114070,13114,3,106511,wac_birthday_talk_doya,1,"","",0.2,"",""
13114071,13114,21,vo_wac_13114,vo_wac_13114_003,0,0,"","","",""
13114072,13114,11,106511,"ハハッ、でもボスもイノリも\n手伝ってくれたんだろ？\nキミもありがとうな。おかげで\n忘れられない誕生日になりそうだ。",10,1,1,0,0,0.5
13114073,13114,91,0,"","","","","","",""
13114074,13114,22,0,"","","","","","",""
14114001,14114,25,bgm_M321,bgm_M321_2C,"","","","","",""
14114002,14114,1,1,100911,250,-1000,-70,2,0,wac_birthday_idle_normal
14114003,14114,1,1,105611,256,170,-260,2,1,wac_birthday_idle_smile
14114004,14114,1,1,102711,259,270,-310,2,1,wac_birthday_idle_normal
14114005,14114,1,1,101311,257,390,-270,2,1,wac_birthday_idle_kyapi
14114006,14114,1,1,105111,258,500,-310,2,1,wac_birthday_idle_wish
14114007,14114,13,100911,300,"","","","","",""
14114008,14114,13,105611,300,"","","","","",""
14114009,14114,31,501,501,0,0,1,0,"",""
14114010,14114,31,600,600,0,0,1,1,"",""
14114011,14114,31,602,602,0,0,1,0,"",""
14114012,14114,31,603,603,0,0,1,0,"",""
14114013,14114,31,604,604,30,60,1,1,"",""
14114014,14114,31,613,613,0,0,1,1,"",""
14114015,14114,31,700,700,0,0,1,0,"",""
14114016,14114,31,701,701,0,0,1,0,"",""
14114017,14114,31,702,702,0,0,1,0,"",""
14114018,14114,31,800,800,0,0,1,0,"",""
14114019,14114,31,914,914,30,60,1,1,"",""
14114020,14114,93,1,"","","","","","",""
14114021,14114,3,102711,wac_birthday_reaction_03,0,wac_birthday_reaction_05,1,0.2,0.2,""
14114022,14114,3,105611,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
14114023,14114,93,0.1,"","","","","","",""
14114024,14114,3,101311,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
14114025,14114,3,105111,wac_birthday_reaction_04,0,wac_birthday_reaction_05,1,0.2,0.2,""
14114026,14114,93,0.3,"","","","","","",""
14114027,14114,3,100911,wac_birthday_anna_run_01,1,"","",0.2,"",""
14114028,14114,2,100911,0,-70,3,"","","",""
14114029,14114,93,2.5,"","","","","","",""
14114030,14114,32,602,1,"","","","","",""
14114031,14114,93,0.6,"","","","","","",""
14114032,14114,32,501,1,"","","","","",""
14114033,14114,32,600,0,"","","","","",""
14114034,14114,32,613,0,"","","","","",""
14114035,14114,32,604,0,"","","","","",""
14114036,14114,32,701,1,"","","","","",""
14114037,14114,33,914,0,0,0.01,"","","",""
14114038,14114,3,100911,wac_birthday_blowout_01,0,wac_birthday_anna_wish_02,1,0.2,0.2,""
14114039,14114,2,100911,-200,-330,0.01,"","","",""
14114040,14114,3,105611,wac_birthday_idle_smile,1,"","",0.2,"",""
14114041,14114,2,105611,150,-320,0.01,"","","",""
14114042,14114,3,102711,wac_birthday_idle_normal,1,"","",0.2,"",""
14114043,14114,2,102711,260,-360,0.01,"","","",""
14114044,14114,3,101311,wac_birthday_idle_kyapi,1,"","",0.2,"",""
14114045,14114,2,101311,380,-320,0.01,"","","",""
14114046,14114,3,105111,wac_birthday_idle_wish,1,"","",0.2,"",""
14114047,14114,2,105111,480,-340,0.01,"","","",""
14114048,14114,93,0,"","","","","","",""
14114049,14114,32,800,1,"","","","","",""
14114050,14114,93,0.7,"","","","","","",""
14114051,14114,32,702,1,"","","","","",""
14114052,14114,93,0.5,"","","","","","",""
14114053,14114,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
14114054,14114,32,701,0,"","","","","",""
14114055,14114,93,0.4,"","","","","","",""
14114056,14114,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
14114057,14114,32,700,1,"","","","","",""
14114058,14114,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
14114059,14114,3,105611,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
14114060,14114,3,101311,wac_birthday_clap,0,wac_birthday_idle_kyapi,1,0.2,0.2,""
14114061,14114,93,0.1,"","","","","","",""
14114062,14114,3,102711,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
14114063,14114,93,0.1,"","","","","","",""
14114064,14114,3,105111,wac_birthday_clap_to_wish,0,wac_birthday_idle_wish,1,0.2,0.2,""
14114065,14114,93,2,"","","","","","",""
14114066,14114,131,1,"","","","","","",""
14114067,14114,21,vo_wac_14114,vo_wac_14114_000,0,0,"","","",""
14114068,14114,11,100911,"私の生誕祝い、だと……！？\nくっ、そのようなことをされたら、\n魔瞳の封印が解けてしまう！\nし、鎮まれ、鎮まりたまえ……！",10,1,1,0,0,0.5
14114069,14114,91,0,"","","","","","",""
14114070,14114,3,100911,wac_birthday_idle_sad,1,"","",0.2,"",""
14114071,14114,3,105611,wac_birthday_talk_smile,1,"","",0.2,"",""
14114072,14114,21,vo_wac_14114,vo_wac_14114_001,0,0,"","","",""
14114073,14114,11,105611,"はは、その目に封印された\n誰かさんも、うれし涙は出るんだね？\n手間暇かけて、ケーキを\n準備したかいがあったよ。",10,1,1,0,0,0.5
14114074,14114,91,0,"","","","","","",""
14114075,14114,3,105611,wac_birthday_idle_smile,1,"","",0.2,"",""
14114076,14114,3,100911,wac_birthday_talk_anger,1,"","",0.2,"",""
14114077,14114,21,vo_wac_14114,vo_wac_14114_002,0,0,"","","",""
14114078,14114,11,100911,"べ、別に泣いてなどいないぞっ！？\n今はちょっとその、顔についた\n絵の具を拭ってるだけで……！\n見られるのが恥ずかしいわけでは……",10,1,1,0,0,0.5
14114079,14114,91,0,"","","","","","",""
14114080,14114,3,100911,wac_birthday_talk_smile,1,"","",0.2,"",""
14114081,14114,21,vo_wac_14114,vo_wac_14114_003,0,0,"","","",""
14114082,14114,11,100911,"で、でもその……みんな、ありがとう！\n内なる封印が解かれそうなほどの……\n望外の喜びだ！　だから……\n大切に食べる！　味わって食べるぞ！",10,1,1,0,0,0.5
14114083,14114,91,0,"","","","","","",""
14114084,14114,22,0,"","","","","","",""
14314001,14314,25,bgm_M321,bgm_M321_2C,"","","","","",""
14314002,14314,1,1,101711,250,-1000,-70,2,0,wac_birthday_idle_normal
14314003,14314,1,1,104311,256,200,-270,2,1,wac_birthday_idle_normal
14314004,14314,1,1,101011,258,320,-310,2,1,wac_birthday_idle_wish
14314005,14314,1,1,101411,257,450,-290,2,1,wac_birthday_idle_smile
14314006,14314,13,101711,300,"","","","","",""
14314007,14314,13,104311,300,"","","","","",""
14314008,14314,31,501,501,0,0,1,0,"",""
14314009,14314,31,600,600,0,0,1,1,"",""
14314010,14314,31,602,602,0,0,1,0,"",""
14314011,14314,31,603,603,0,0,1,0,"",""
14314012,14314,31,604,604,30,60,1,1,"",""
14314013,14314,31,613,613,0,0,1,1,"",""
14314014,14314,31,700,700,0,0,1,0,"",""
14314015,14314,31,701,701,0,0,1,0,"",""
14314016,14314,31,702,702,0,0,1,0,"",""
14314017,14314,31,800,800,0,0,1,0,"",""
14314018,14314,31,915,915,30,60,1,1,"",""
14314019,14314,93,1,"","","","","","",""
14314020,14314,3,101011,wac_birthday_reaction_03,0,wac_birthday_reaction_05,1,0.2,0.2,""
14314021,14314,93,0.1,"","","","","","",""
14314022,14314,3,104311,wac_birthday_reaction_02,0,wac_birthday_reaction_03,1,0.2,0.2,""
14314023,14314,3,101411,wac_birthday_reaction_01,0,wac_birthday_reaction_03,1,0.2,0.2,""
14314024,14314,93,0.3,"","","","","","",""
14314025,14314,3,101711,wac_birthday_run_01,1,"","",0.2,"",""
14314026,14314,2,101711,0,-70,3,"","","",""
14314027,14314,93,2.5,"","","","","","",""
14314028,14314,32,602,1,"","","","","",""
14314029,14314,93,0.6,"","","","","","",""
14314030,14314,32,501,1,"","","","","",""
14314031,14314,32,600,0,"","","","","",""
14314032,14314,32,613,0,"","","","","",""
14314033,14314,32,604,0,"","","","","",""
14314034,14314,32,701,1,"","","","","",""
14314035,14314,33,915,0,0,0.01,"","","",""
14314036,14314,3,101711,wac_birthday_blowout_02,0,wac_birthday_wish_02,1,0.2,0.2,""
14314037,14314,2,101711,-200,-330,0.01,"","","",""
14314038,14314,3,104311,wac_birthday_idle_normal,1,"","",0.2,"",""
14314039,14314,2,104311,180,-320,0.01,"","","",""
14314040,14314,3,101011,wac_birthday_idle_wish,1,"","",0.2,"",""
14314041,14314,2,101011,300,-360,0.01,"","","",""
14314042,14314,3,101411,wac_birthday_idle_smile,1,"","",0.2,"",""
14314043,14314,2,101411,430,-340,0.01,"","","",""
14314044,14314,93,0,"","","","","","",""
14314045,14314,32,800,1,"","","","","",""
14314046,14314,93,0.7,"","","","","","",""
14314047,14314,32,702,1,"","","","","",""
14314048,14314,93,0.5,"","","","","","",""
14314049,14314,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
14314050,14314,32,701,0,"","","","","",""
14314051,14314,93,0.4,"","","","","","",""
14314052,14314,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
14314053,14314,32,700,1,"","","","","",""
14314054,14314,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
14314055,14314,3,104311,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
14314056,14314,93,0.1,"","","","","","",""
14314057,14314,3,101011,wac_birthday_clap_to_wish,0,wac_birthday_idle_wish,1,0.2,0.2,""
14314058,14314,93,0.1,"","","","","","",""
14314059,14314,3,101411,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
14314060,14314,93,2,"","","","","","",""
14314061,14314,131,1,"","","","","","",""
14314062,14314,21,vo_wac_14314,vo_wac_14314_000,0,0,"","","",""
14314063,14314,11,101711,"わぁっ、この誕生日ケーキ……！\nみんなで作ってくれたさ～？\nこんなでっかいケーキ、\n見たことないさー！",10,1,1,0,0,0.5
14314064,14314,91,0,"","","","","","",""
14314065,14314,3,101711,wac_birthday_idle_kyapi,1,"","",0.2,"",""
14314066,14314,3,104311,wac_birthday_talk_doya,1,"","",0.2,"",""
14314067,14314,21,vo_wac_14314,vo_wac_14314_001,0,0,"","","",""
14314068,14314,11,104311,"へへ、慣れないことしちまったけど、\nあたしもちょっと手伝ったんだぜ。\nその、いちご切ったりとかさ……\nほんのちょっとだけだけどな！",10,1,1,0,0,0.5
14314069,14314,91,0,"","","","","","",""
14314070,14314,3,104311,wac_birthday_idle_doya,1,"","",0.2,"",""
14314071,14314,3,101711,wac_birthday_talk_smile,1,"","",0.2,"",""
14314072,14314,21,vo_wac_14314,vo_wac_14314_002,0,0,"","","",""
14314073,14314,11,101711,"えへへ、言葉にできないくらい\nうれしいさ～！　この気持ちを\nみんなに伝えるには……\n歌って踊るしかないさー！",10,1,1,0,0,0.5
14314074,14314,91,0,"","","","","","",""
14314075,14314,3,101711,wac_birthday_talk_kyapi,1,"","",0.2,"",""
14314076,14314,21,vo_wac_14314,vo_wac_14314_003,0,0,"","","",""
14314077,14314,11,101711,"ほら、みんなも歌ってほしいさ～！\nそうしてくれたら私、\n今までで一番の踊りを\n披露して見せるから！",10,1,1,0,0,0.5
14314078,14314,91,0,"","","","","","",""
14314079,14314,22,0,"","","","","","",""
14714001,14714,25,bgm_M321,bgm_M321_2C,"","","","","",""
14714002,14714,1,1,105611,250,-1000,-70,2,0,wac_birthday_idle_normal
14714003,14714,1,1,100911,256,170,-260,2,1,wac_birthday_idle_doya
14714004,14714,1,1,105111,259,250,-310,2,1,wac_birthday_idle_normal
14714005,14714,1,1,102711,257,370,-270,2,1,wac_birthday_idle_wish
14714006,14714,1,1,101311,258,500,-310,2,1,wac_birthday_idle_smile
14714007,14714,13,105611,300,"","","","","",""
14714008,14714,13,100911,300,"","","","","",""
14714009,14714,31,501,501,0,0,1,0,"",""
14714010,14714,31,600,600,0,0,1,1,"",""
14714011,14714,31,602,602,0,0,1,0,"",""
14714012,14714,31,603,603,0,0,1,0,"",""
14714013,14714,31,604,604,30,60,1,1,"",""
14714014,14714,31,613,613,0,0,1,1,"",""
14714015,14714,31,700,700,0,0,1,0,"",""
14714016,14714,31,701,701,0,0,1,0,"",""
14714017,14714,31,702,702,0,0,1,0,"",""
14714018,14714,31,800,800,0,0,1,0,"",""
14714019,14714,31,916,916,30,60,1,1,"",""
14714020,14714,93,1,"","","","","","",""
14714021,14714,3,105111,wac_birthday_reaction_01,0,wac_birthday_reaction_04,1,0.2,0.2,""
14714022,14714,3,100911,wac_birthday_reaction_02,0,wac_birthday_reaction_03,1,0.2,0.2,""
14714023,14714,93,0.1,"","","","","","",""
14714024,14714,3,102711,wac_birthday_reaction_05,0,wac_birthday_reaction_03,1,0.2,0.2,""
14714025,14714,3,101311,wac_birthday_reaction_03,0,wac_birthday_reaction_05,1,0.2,0.2,""
14714026,14714,93,0.3,"","","","","","",""
14714027,14714,3,105611,wac_birthday_run_01,1,"","",0.2,"",""
14714028,14714,2,105611,0,-70,3,"","","",""
14714029,14714,93,2.5,"","","","","","",""
14714030,14714,32,602,1,"","","","","",""
14714031,14714,93,0.6,"","","","","","",""
14714032,14714,32,501,1,"","","","","",""
14714033,14714,32,600,0,"","","","","",""
14714034,14714,32,613,0,"","","","","",""
14714035,14714,32,604,0,"","","","","",""
14714036,14714,32,701,1,"","","","","",""
14714037,14714,33,916,0,0,0.01,"","","",""
14714038,14714,3,105611,wac_birthday_blowout_01,0,wac_birthday_wish_01,1,0.2,0.2,""
14714039,14714,2,105611,-200,-330,0.01,"","","",""
14714040,14714,3,100911,wac_birthday_idle_doya,1,"","",0.2,"",""
14714041,14714,2,100911,150,-320,0.01,"","","",""
14714042,14714,3,105111,wac_birthday_idle_normal,1,"","",0.2,"",""
14714043,14714,2,105111,260,-360,0.01,"","","",""
14714044,14714,3,102711,wac_birthday_idle_wish,1,"","",0.2,"",""
14714045,14714,2,102711,380,-320,0.01,"","","",""
14714046,14714,3,101311,wac_birthday_idle_smile,1,"","",0.2,"",""
14714047,14714,2,101311,500,-340,0.01,"","","",""
14714048,14714,93,0,"","","","","","",""
14714049,14714,32,800,1,"","","","","",""
14714050,14714,93,0.7,"","","","","","",""
14714051,14714,32,702,1,"","","","","",""
14714052,14714,93,0.5,"","","","","","",""
14714053,14714,23,se_common,se_sys_login_birthday_blow_candle,0,"","","","",""
14714054,14714,32,701,0,"","","","","",""
14714055,14714,93,0.4,"","","","","","",""
14714056,14714,23,se_common,se_sys_login_birthday_cracker,0,"","","","",""
14714057,14714,32,700,1,"","","","","",""
14714058,14714,23,se_common,se_sys_login_birthday_calendar_applause,0,"","","","",""
14714059,14714,3,100911,wac_birthday_clap,0,wac_birthday_idle_doya,1,0.2,0.2,""
14714060,14714,3,102711,wac_birthday_clap_to_wish,0,wac_birthday_idle_wish,1,0.2,0.2,""
14714061,14714,93,0.1,"","","","","","",""
14714062,14714,3,105111,wac_birthday_clap,0,wac_birthday_idle_normal,1,0.2,0.2,""
14714063,14714,93,0.1,"","","","","","",""
14714064,14714,3,101311,wac_birthday_clap,0,wac_birthday_idle_smile,1,0.2,0.2,""
14714065,14714,93,2,"","","","","","",""
14714066,14714,131,1,"","","","","","",""
14714067,14714,21,vo_wac_14714,vo_wac_14714_000,0,0,"","","",""
14714068,14714,11,105611,"おっと……こいつは驚いた。\nまさかこんな仕込みをしていたなんて。\nアンタらの誕生日は覚えてたが、\n自分のはすっかり忘れちまってたよ。",10,1,1,0,0,0.5
14714069,14714,91,0,"","","","","","",""
14714070,14714,3,105611,wac_birthday_idle_smile,1,"","",0.2,"",""
14714071,14714,3,100911,wac_birthday_talk_doya,1,"","",0.2,"",""
